26	H2	4360	310.48	26799.69	732.74
26	H2	4360	310.88	27082.53	734.47
26	H2	4360	311.28	27365.94	736.21
26	H2	4360	311.68	27649.97	737.94
26	H2	4360	312.08	27934.6	739.67
26	H2	4360	312.48	28219.84	741.4
26	H2	4360	312.87	28505.62	743
26	H2	4360	313.27	28791.96	744.54
26	H2	4360	313.67	29078.81	746.08
26	H2	4360	314.07	29366.17	747.62
26	H2	4360	314.47	29654.05	749.16
26	H2	4360	314.87	29942.43	750.7
26	H2	4360	315.26	30231.35	752.25
26	H2	4360	315.66	30520.78	753.79
26	H2	4360	316.06	30810.73	755.36
26	H2	4360	316.46	31101.21	756.94
26	H2	4360	316.86	31392.25	758.52
26	H2	4360	317.26	31683.81	760.1
26	H2	4360	317.66	31975.92	761.68
26	H2	4360	318.05	32268.55	763.26
26	H2	4360	318.45	32561.74	764.85
26	H2	4360	318.85	32855.46	766.43
26	H2	4360	319.25	33149.72	768.01
26	H2	4360	319.65	33444.52	769.59
26	H2	4360	320.05	33739.84	771.17
26	H2	4360	320.44	34035.71	772.75
26	H2	4360	320.84	34332.12	774.33
26	H2	4360	321.24	34629.07	775.91
26	H2	4360	321.64	34926.55	777.49
26	H2	4360	322.04	35224.57	779.07
26	H2	4360	322.44	35523.13	780.65
26	H2	4360	322.83	35822.22	782.23
26	H2	4360	323.23	36121.86	783.81
26	H2	4360	323.63	36422.04	785.39
26	H2	4360	324.03	36722.74	786.98
26	H2	4360	324.43	37024	788.56
26	H2	4360	324.83	37325.8	790.14
26	H2	4360	325.22	37628.11	791.72
26	H2	4360	325.62	37930.98	793.3
26	H2	4360	326.02	38234.39	794.88
26	H2	4360	326.42	38538.34	796.46
26	H2	4360	326.82	38842.81	798.04
26	H2	4360	327.22	39147.81	799.62
26	H2	4360	327.62	39453.37	801.17
26	H2	4360	328.01	39759.45	802.71
26	H2	4360	328.41	40066	804.25
26	H2	4360	328.81	40373.1	805.78
26	H2	4360	329.21	40680.71	807.32
26	H2	4360	329.61	40988.85	808.86
26	H2	4360	330.01	41297.49	810.39
26	H2	4360	330.4	41606.62	811.93
26	H2	4360	330.8	41916.31	813.47
26	H2	4360	331.2	42226.49	815.01
26	H2	4360	331.6	42537.2	816.54
26	H2	4360	332	42848.42	818.08
26	H2	4360	332.4	43160.12	819.62
26	H2	4360	332.79	43472.37	821.15
26	H2	4360	333.19	43785.13	822.69
26	H2	4360	333.59	44098.38	824.23
26	H2	4360	333.99	44412.17	825.76
26	H2	4360	334.39	44726.48	827.3
26	H2	4360	334.79	45041.3	828.84
26	H2	4360	335.18	45356.65	830.37
26	H2	4360	335.58	45672.48	831.91
26	H2	4360	335.98	45988.85	833.45
27	H3	6290	258.58	0	0
27	H3	6290	258.9	14.75	60.07
27	H3	6290	259.23	35.6	70.16
27	H3	6290	259.55	62.24	92
27	H3	6290	259.88	93.69	101.1
27	H3	6290	260.2	128.98	127.68
27	H3	6290	260.53	172.28	139.26
27	H3	6290	260.85	223	165.59
27	H3	6290	261.18	281.05	197.34
27	H3	6290	261.5	347.11	209.82
27	H3	6290	261.83	417.03	220.98
27	H3	6290	262.15	490.37	230.74
27	H3	6290	262.48	566.64	239.62
27	H3	6290	262.8	647.28	255.85
27	H3	6290	263.13	732.28	270.4
27	H3	6290	263.45	821.32	276.64
27	H3	6290	263.78	911.62	280.45
27	H3	6290	264.1	1003.67	289.01
27	H3	6290	264.43	1099.08	300.01
27	H3	6290	264.75	1197.87	307.98
27	H3	6290	265.08	1298.52	313.23
27	H3	6290	265.4	1400.83	318.48
27	H3	6290	265.73	1504.84	323.74
27	H3	6290	266.05	1610.53	328.99
27	H3	6290	266.38	1717.91	334.24
27	H3	6290	266.7	1826.96	339.49
27	H3	6290	267.03	1937.7	344.74
27	H3	6290	267.35	2050.12	349.99
27	H3	6290	267.68	2164.21	355.04
27	H3	6290	268	2279.87	360.01
27	H3	6290	268.33	2397.14	364.98
27	H3	6290	268.65	2515.97	369.95
27	H3	6290	268.98	2636.4	374.92
27	H3	6290	269.3	2758.41	379.89
27	H3	6290	269.62	2882.01	384.86
27	H3	6290	269.95	3007.19	389.76
27	H3	6290	270.27	3133.5	392.04
27	H3	6290	270.6	3260.5	394.33
27	H3	6290	270.92	3388.23	396.62
27	H3	6290	271.25	3516.66	398.91
27	H3	6290	271.57	3645.78	401.2
27	H3	6290	271.9	3775.62	403.49
27	H3	6290	272.22	3906.15	405.61
27	H3	6290	272.55	4037.26	407.56
27	H3	6290	272.87	4168.92	409.51
27	H3	6290	273.2	4301.16	411.46
27	H3	6290	273.52	4433.94	413.41
27	H3	6290	273.85	4567.3	415.36
27	H3	6290	274.17	4701.21	417.31
27	H3	6290	274.5	4835.68	419.27
27	H3	6290	274.82	4970.71	421.22
27	H3	6290	275.15	5106.31	423.17
27	H3	6290	275.47	5242.46	425.12
27	H3	6290	275.8	5379.18	427.07
27	H3	6290	276.12	5516.44	428.88
27	H3	6290	276.45	5654.15	430.3
27	H3	6290	276.77	5792.23	431.72
27	H3	6290	277.1	5930.7	433.14
27	H3	6290	277.42	6069.55	434.55
27	H3	6290	277.75	6208.77	435.97
27	H3	6290	278.07	6348.38	437.39
27	H3	6290	278.4	6488.38	438.81
27	H3	6290	278.72	6628.76	440.22
27	H3	6290	279.05	6769.51	441.64
27	H3	6290	279.37	6910.65	443.06
27	H3	6290	279.69	7052.16	444.48
27	H3	6290	280.02	7194.07	445.9
27	H3	6290	280.34	7336.35	447.31
27	H3	6290	280.67	7479.02	448.73
27	H3	6290	280.99	7622.06	450.15
27	H3	6290	281.32	7765.5	451.57
27	H3	6290	281.64	7909.3	452.98
27	H3	6290	281.97	8053.5	454.4
27	H3	6290	282.29	8198.07	455.82
27	H3	6290	282.62	8343.03	457.24
27	H3	6290	282.94	8488.36	458.66
27	H3	6290	283.27	8634.11	461.18
27	H3	6290	283.59	8782.09	471.97
27	H3	6290	283.92	8933.53	482.76
27	H3	6290	284.24	9088.4	493.56
27	H3	6290	284.57	9246.73	504.35
27	H3	6290	284.89	9408.5	515.15
27	H3	6290	285.22	9573.7	525.94
27	H3	6290	285.54	9742.36	536.73
27	H3	6290	285.87	9914.44	547.53
27	H3	6290	286.19	10089.37	554.23
27	H3	6290	286.52	10266.29	560.62
27	H3	6290	286.84	10445.24	567.01
27	H3	6290	287.17	10626.18	573.4
27	H3	6290	287.49	10809.27	580.9
27	H3	6290	287.82	10994.88	589.07
27	H3	6290	288.14	11183.3	598.36
27	H3	6290	288.47	11374.72	607.7
27	H3	6290	288.79	11569.18	617.03
27	H3	6290	289.12	11768.33	638.33
27	H3	6290	289.44	11975.03	661.93
27	H3	6290	289.77	12186.71	669.22
27	H3	6290	290.09	12400.75	676.51
